Datetime,Value,Topic,Value_Float
2023-08-02 13:43:12.658057,-5.69,currentSenChar/mqtt,-5.69
2023-08-02 13:43:12.666286,296.81,acXChar/mqtt,296.81
2023-08-02 13:43:12.675883,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:12.685164,69.09,acZChar/mqtt,69.09
2023-08-02 13:43:12.687734,-6.50,currentSenChar/mqtt,-6.5
2023-08-02 13:43:12.742854,297.77,acXChar/mqtt,297.77
2023-08-02 13:43:12.745997,304.91,acYChar/mqtt,304.91
2023-08-02 13:43:12.755122,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:12.765353,-7.40,currentSenChar/mqtt,-7.4
2023-08-02 13:43:12.793790,297.27,acXChar/mqtt,297.27
2023-08-02 13:43:12.800628,304.86,acYChar/mqtt,304.86
2023-08-02 13:43:12.807040,69.63,acZChar/mqtt,69.63
2023-08-02 13:43:12.814903,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:43:13.046087,296.45,acXChar/mqtt,296.45
2023-08-02 13:43:13.050184,305.07,acYChar/mqtt,305.07
2023-08-02 13:43:13.059061,69.04,acZChar/mqtt,69.04
2023-08-02 13:43:13.067207,-7.32,currentSenChar/mqtt,-7.32
2023-08-02 13:43:13.067207,297.21,acXChar/mqtt,297.21
2023-08-02 13:43:13.076097,304.76,acYChar/mqtt,304.76
2023-08-02 13:43:13.088042,69.96,acZChar/mqtt,69.96
2023-08-02 13:43:13.097709,-6.82,currentSenChar/mqtt,-6.82
2023-08-02 13:43:13.105968,296.66,acXChar/mqtt,296.66
2023-08-02 13:43:13.105968,304.68,acYChar/mqtt,304.68
2023-08-02 13:43:13.114815,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:13.125222,-5.69,currentSenChar/mqtt,-5.69
2023-08-02 13:43:13.154773,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:13.159025,305.03,acYChar/mqtt,305.03
2023-08-02 13:43:13.168360,69.80,acZChar/mqtt,69.8
2023-08-02 13:43:13.176470,-7.38,currentSenChar/mqtt,-7.38
2023-08-02 13:43:13.185826,296.76,acXChar/mqtt,296.76
2023-08-02 13:43:13.185826,305.43,acYChar/mqtt,305.43
2023-08-02 13:43:13.194792,69.48,acZChar/mqtt,69.48
2023-08-02 13:43:13.203617,-5.74,currentSenChar/mqtt,-5.74
2023-08-02 13:43:13.212904,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:13.221612,304.80,acYChar/mqtt,304.8
2023-08-02 13:43:13.221612,69.29,acZChar/mqtt,69.29
2023-08-02 13:43:13.229947,-5.71,currentSenChar/mqtt,-5.71
2023-08-02 13:43:13.238307,297.25,acXChar/mqtt,297.25
2023-08-02 13:43:13.246710,305.39,acYChar/mqtt,305.39
2023-08-02 13:43:13.255080,69.69,acZChar/mqtt,69.69
2023-08-02 13:43:13.263340,-6.82,currentSenChar/mqtt,-6.82
2023-08-02 13:43:13.356070,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:13.365530,305.03,acYChar/mqtt,305.03
2023-08-02 13:43:13.374376,69.84,acZChar/mqtt,69.84
2023-08-02 13:43:13.379523,-7.38,currentSenChar/mqtt,-7.38
2023-08-02 13:43:13.388301,296.81,acXChar/mqtt,296.81
2023-08-02 13:43:13.398787,304.43,acYChar/mqtt,304.43
2023-08-02 13:43:13.406891,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:13.414745,-6.72,currentSenChar/mqtt,-6.72
2023-08-02 13:43:13.422862,296.70,acXChar/mqtt,296.7
2023-08-02 13:43:13.431076,304.59,acYChar/mqtt,304.59
2023-08-02 13:43:13.437672,69.54,acZChar/mqtt,69.54
2023-08-02 13:43:13.460349,-5.69,currentSenChar/mqtt,-5.69
2023-08-02 13:43:13.462721,297.20,acXChar/mqtt,297.2
2023-08-02 13:43:13.476073,304.82,acYChar/mqtt,304.82
2023-08-02 13:43:13.481347,69.55,acZChar/mqtt,69.55
2023-08-02 13:43:13.487107,-6.43,currentSenChar/mqtt,-6.43
2023-08-02 13:43:13.514068,297.18,acXChar/mqtt,297.18
2023-08-02 13:43:13.514068,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:13.528186,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:13.530983,-5.95,currentSenChar/mqtt,-5.95
2023-08-02 13:43:13.668406,296.51,acXChar/mqtt,296.51
2023-08-02 13:43:13.672538,304.32,acYChar/mqtt,304.32
2023-08-02 13:43:13.682828,69.65,acZChar/mqtt,69.65
2023-08-02 13:43:13.688111,-7.35,currentSenChar/mqtt,-7.35
2023-08-02 13:43:13.693328,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:13.704912,305.09,acYChar/mqtt,305.09
2023-08-02 13:43:13.704912,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:13.714055,-7.69,currentSenChar/mqtt,-7.69
2023-08-02 13:43:13.721306,297.41,acXChar/mqtt,297.41
2023-08-02 13:43:13.730101,304.40,acYChar/mqtt,304.4
2023-08-02 13:43:13.738555,69.57,acZChar/mqtt,69.57
2023-08-02 13:43:13.743508,-6.11,currentSenChar/mqtt,-6.11
2023-08-02 13:43:13.747273,296.60,acXChar/mqtt,296.6
2023-08-02 13:43:13.875312,304.28,acYChar/mqtt,304.28
2023-08-02 13:43:13.882398,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:13.889794,-7.09,currentSenChar/mqtt,-7.09
2023-08-02 13:43:13.898644,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:13.905304,304.93,acYChar/mqtt,304.93
2023-08-02 13:43:13.914223,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:13.920514,-6.21,currentSenChar/mqtt,-6.21
2023-08-02 13:43:13.929941,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:13.937986,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:13.946808,69.98,acZChar/mqtt,69.98
2023-08-02 13:43:13.947866,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:43:13.974263,296.68,acXChar/mqtt,296.68
2023-08-02 13:43:13.983907,304.86,acYChar/mqtt,304.86
2023-08-02 13:43:13.991779,69.84,acZChar/mqtt,69.84
2023-08-02 13:43:13.992786,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:43:14.002171,296.77,acXChar/mqtt,296.77
2023-08-02 13:43:14.010808,305.07,acYChar/mqtt,305.07
2023-08-02 13:43:14.020294,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:14.028587,-6.64,currentSenChar/mqtt,-6.64
2023-08-02 13:43:14.036646,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:14.037711,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:14.048137,69.99,acZChar/mqtt,69.99
2023-08-02 13:43:14.056087,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:43:14.273577,296.87,acXChar/mqtt,296.87
2023-08-02 13:43:14.282260,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:14.290346,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:14.291039,-4.08,currentSenChar/mqtt,-4.08
2023-08-02 13:43:14.299512,296.39,acXChar/mqtt,296.39
2023-08-02 13:43:14.307784,304.99,acYChar/mqtt,304.99
2023-08-02 13:43:14.318957,68.96,acZChar/mqtt,68.96
2023-08-02 13:43:14.319471,-2.04,currentSenChar/mqtt,-2.04
2023-08-02 13:43:14.391454,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:14.400325,305.30,acYChar/mqtt,305.3
2023-08-02 13:43:14.400639,69.06,acZChar/mqtt,69.06
2023-08-02 13:43:14.410003,-2.41,currentSenChar/mqtt,-2.41
2023-08-02 13:43:14.423496,297.08,acXChar/mqtt,297.08
2023-08-02 13:43:14.432400,304.87,acYChar/mqtt,304.87
2023-08-02 13:43:14.438248,69.02,acZChar/mqtt,69.02
2023-08-02 13:43:14.448715,-4.05,currentSenChar/mqtt,-4.05
2023-08-02 13:43:14.456689,296.62,acXChar/mqtt,296.62
2023-08-02 13:43:14.463108,304.61,acYChar/mqtt,304.61
2023-08-02 13:43:14.471155,69.59,acZChar/mqtt,69.59
2023-08-02 13:43:14.480686,-2.86,currentSenChar/mqtt,-2.86
2023-08-02 13:43:14.495993,297.00,acXChar/mqtt,297.0
2023-08-02 13:43:14.496499,304.86,acYChar/mqtt,304.86
2023-08-02 13:43:14.505669,68.46,acZChar/mqtt,68.46
2023-08-02 13:43:14.513982,-2.65,currentSenChar/mqtt,-2.65
2023-08-02 13:43:14.522184,296.37,acXChar/mqtt,296.37
2023-08-02 13:43:14.522184,305.05,acYChar/mqtt,305.05
2023-08-02 13:43:14.530448,69.31,acZChar/mqtt,69.31
2023-08-02 13:43:14.542788,-3.89,currentSenChar/mqtt,-3.89
2023-08-02 13:43:14.589123,297.04,acXChar/mqtt,297.04
2023-08-02 13:43:14.598509,305.37,acYChar/mqtt,305.37
2023-08-02 13:43:14.599009,69.13,acZChar/mqtt,69.13
2023-08-02 13:43:14.610810,-1.33,currentSenChar/mqtt,-1.33
2023-08-02 13:43:14.619453,296.72,acXChar/mqtt,296.72
2023-08-02 13:43:14.628183,304.91,acYChar/mqtt,304.91
2023-08-02 13:43:14.633559,69.19,acZChar/mqtt,69.19
2023-08-02 13:43:14.642586,-3.60,currentSenChar/mqtt,-3.6
2023-08-02 13:43:14.699754,296.98,acXChar/mqtt,296.98
2023-08-02 13:43:14.705590,304.87,acYChar/mqtt,304.87
2023-08-02 13:43:14.714408,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:14.721889,-4.00,currentSenChar/mqtt,-4.0
2023-08-02 13:43:14.730252,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:14.736787,304.40,acYChar/mqtt,304.4
2023-08-02 13:43:14.737287,70.07,acZChar/mqtt,70.07
2023-08-02 13:43:14.791222,-4.10,currentSenChar/mqtt,-4.1
2023-08-02 13:43:14.799920,296.83,acXChar/mqtt,296.83
2023-08-02 13:43:14.808347,304.49,acYChar/mqtt,304.49
2023-08-02 13:43:14.808347,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:14.816420,-4.10,currentSenChar/mqtt,-4.1
2023-08-02 13:43:14.894927,297.23,acXChar/mqtt,297.23
2023-08-02 13:43:14.905300,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:14.914253,69.23,acZChar/mqtt,69.23
2023-08-02 13:43:14.921726,-2.65,currentSenChar/mqtt,-2.65
2023-08-02 13:43:14.931851,296.85,acXChar/mqtt,296.85
2023-08-02 13:43:14.938726,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:14.945385,69.19,acZChar/mqtt,69.19
2023-08-02 13:43:14.954482,-3.60,currentSenChar/mqtt,-3.6
2023-08-02 13:43:15.000135,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:15.009017,305.09,acYChar/mqtt,305.09
2023-08-02 13:43:15.017860,69.61,acZChar/mqtt,69.61
2023-08-02 13:43:15.026751,-2.39,currentSenChar/mqtt,-2.39
2023-08-02 13:43:15.026751,297.21,acXChar/mqtt,297.21
2023-08-02 13:43:15.035895,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:15.044510,69.59,acZChar/mqtt,69.59
2023-08-02 13:43:15.049055,-3.76,currentSenChar/mqtt,-3.76
2023-08-02 13:43:15.049055,296.77,acXChar/mqtt,296.77
2023-08-02 13:43:15.058187,304.82,acYChar/mqtt,304.82
2023-08-02 13:43:15.066604,69.17,acZChar/mqtt,69.17
2023-08-02 13:43:15.202793,-3.23,currentSenChar/mqtt,-3.23
2023-08-02 13:43:15.212615,297.23,acXChar/mqtt,297.23
2023-08-02 13:43:15.212615,304.82,acYChar/mqtt,304.82
2023-08-02 13:43:15.221444,69.44,acZChar/mqtt,69.44
2023-08-02 13:43:15.230156,-4.34,currentSenChar/mqtt,-4.34
2023-08-02 13:43:15.240045,297.25,acXChar/mqtt,297.25
2023-08-02 13:43:15.248902,304.70,acYChar/mqtt,304.7
2023-08-02 13:43:15.253963,70.22,acZChar/mqtt,70.22
2023-08-02 13:43:15.262847,-2.89,currentSenChar/mqtt,-2.89
2023-08-02 13:43:15.308259,296.64,acXChar/mqtt,296.64
2023-08-02 13:43:15.317237,304.36,acYChar/mqtt,304.36
2023-08-02 13:43:15.323317,68.86,acZChar/mqtt,68.86
2023-08-02 13:43:15.332282,-2.33,currentSenChar/mqtt,-2.33
2023-08-02 13:43:15.340721,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:15.348299,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:15.353832,69.65,acZChar/mqtt,69.65
2023-08-02 13:43:15.363646,-3.63,currentSenChar/mqtt,-3.63
2023-08-02 13:43:15.406631,296.87,acXChar/mqtt,296.87
2023-08-02 13:43:15.406631,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:15.416429,69.23,acZChar/mqtt,69.23
2023-08-02 13:43:15.425664,-3.71,currentSenChar/mqtt,-3.71
2023-08-02 13:43:15.463122,297.60,acXChar/mqtt,297.6
2023-08-02 13:43:15.471562,304.82,acYChar/mqtt,304.82
2023-08-02 13:43:15.471562,69.75,acZChar/mqtt,69.75
2023-08-02 13:43:15.480432,-4.58,currentSenChar/mqtt,-4.58
2023-08-02 13:43:15.503191,297.64,acXChar/mqtt,297.64
2023-08-02 13:43:15.511653,305.14,acYChar/mqtt,305.14
2023-08-02 13:43:15.520600,69.86,acZChar/mqtt,69.86
2023-08-02 13:43:15.529122,-4.16,currentSenChar/mqtt,-4.16
2023-08-02 13:43:15.567671,296.98,acXChar/mqtt,296.98
2023-08-02 13:43:15.567671,304.99,acYChar/mqtt,304.99
2023-08-02 13:43:15.575968,69.80,acZChar/mqtt,69.8
2023-08-02 13:43:15.584385,-3.73,currentSenChar/mqtt,-3.73
2023-08-02 13:43:15.707520,297.08,acXChar/mqtt,297.08
2023-08-02 13:43:15.716838,305.07,acYChar/mqtt,305.07
2023-08-02 13:43:15.725326,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:15.725326,-3.10,currentSenChar/mqtt,-3.1
2023-08-02 13:43:15.734332,297.12,acXChar/mqtt,297.12
2023-08-02 13:43:15.742857,304.84,acYChar/mqtt,304.84
2023-08-02 13:43:15.751242,69.65,acZChar/mqtt,69.65
2023-08-02 13:43:15.754866,-3.44,currentSenChar/mqtt,-3.44
2023-08-02 13:43:15.826185,297.00,acXChar/mqtt,297.0
2023-08-02 13:43:15.826683,305.01,acYChar/mqtt,305.01
2023-08-02 13:43:15.835598,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:15.835598,-2.76,currentSenChar/mqtt,-2.76
2023-08-02 13:43:15.844358,296.68,acXChar/mqtt,296.68
2023-08-02 13:43:15.855123,304.74,acYChar/mqtt,304.74
2023-08-02 13:43:15.863543,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:15.872116,-4.34,currentSenChar/mqtt,-4.34
2023-08-02 13:43:15.921785,296.98,acXChar/mqtt,296.98
2023-08-02 13:43:15.930571,305.41,acYChar/mqtt,305.41
2023-08-02 13:43:15.935193,69.57,acZChar/mqtt,69.57
2023-08-02 13:43:15.943978,-3.55,currentSenChar/mqtt,-3.55
2023-08-02 13:43:15.943978,297.18,acXChar/mqtt,297.18
2023-08-02 13:43:15.952105,305.20,acYChar/mqtt,305.2
2023-08-02 13:43:15.960455,69.38,acZChar/mqtt,69.38
2023-08-02 13:43:15.970067,-3.73,currentSenChar/mqtt,-3.73
2023-08-02 13:43:16.022108,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:16.022108,304.40,acYChar/mqtt,304.4
2023-08-02 13:43:16.031568,69.27,acZChar/mqtt,69.27
2023-08-02 13:43:16.040415,-3.71,currentSenChar/mqtt,-3.71
2023-08-02 13:43:16.049599,296.93,acXChar/mqtt,296.93
2023-08-02 13:43:16.051092,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:16.060609,69.44,acZChar/mqtt,69.44
2023-08-02 13:43:16.069799,-3.28,currentSenChar/mqtt,-3.28
2023-08-02 13:43:16.122691,297.18,acXChar/mqtt,297.18
2023-08-02 13:43:16.132042,304.95,acYChar/mqtt,304.95
2023-08-02 13:43:16.137391,69.36,acZChar/mqtt,69.36
2023-08-02 13:43:16.145118,-3.34,currentSenChar/mqtt,-3.34
2023-08-02 13:43:16.168996,297.23,acXChar/mqtt,297.23
2023-08-02 13:43:16.184981,305.05,acYChar/mqtt,305.05
2023-08-02 13:43:16.193337,68.92,acZChar/mqtt,68.92
2023-08-02 13:43:16.198961,-3.18,currentSenChar/mqtt,-3.18
2023-08-02 13:43:16.330330,297.27,acXChar/mqtt,297.27
2023-08-02 13:43:16.330330,304.76,acYChar/mqtt,304.76
2023-08-02 13:43:16.339030,69.34,acZChar/mqtt,69.34
2023-08-02 13:43:16.347885,-3.76,currentSenChar/mqtt,-3.76
2023-08-02 13:43:16.355960,297.66,acXChar/mqtt,297.66
2023-08-02 13:43:16.363942,304.57,acYChar/mqtt,304.57
2023-08-02 13:43:16.373811,69.84,acZChar/mqtt,69.84
2023-08-02 13:43:16.374309,-3.65,currentSenChar/mqtt,-3.65
2023-08-02 13:43:16.383143,296.97,acXChar/mqtt,296.97
2023-08-02 13:43:16.391239,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:16.399607,69.61,acZChar/mqtt,69.61
2023-08-02 13:43:16.407898,-2.28,currentSenChar/mqtt,-2.28
2023-08-02 13:43:16.408214,296.66,acXChar/mqtt,296.66
2023-08-02 13:43:16.416307,304.42,acYChar/mqtt,304.42
2023-08-02 13:43:16.424750,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:16.433531,-3.26,currentSenChar/mqtt,-3.26
2023-08-02 13:43:16.433531,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:16.490275,304.80,acYChar/mqtt,304.8
2023-08-02 13:43:16.490275,69.55,acZChar/mqtt,69.55
2023-08-02 13:43:16.498955,-3.23,currentSenChar/mqtt,-3.23
2023-08-02 13:43:16.633977,297.20,acXChar/mqtt,297.2
2023-08-02 13:43:16.643460,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:16.652004,70.09,acZChar/mqtt,70.09
2023-08-02 13:43:16.652004,-4.71,currentSenChar/mqtt,-4.71
2023-08-02 13:43:16.662916,297.27,acXChar/mqtt,297.27
2023-08-02 13:43:16.673229,304.68,acYChar/mqtt,304.68
2023-08-02 13:43:16.673229,69.82,acZChar/mqtt,69.82
2023-08-02 13:43:16.683722,-4.37,currentSenChar/mqtt,-4.37
2023-08-02 13:43:16.683722,297.43,acXChar/mqtt,297.43
2023-08-02 13:43:16.693048,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:16.701444,69.54,acZChar/mqtt,69.54
2023-08-02 13:43:16.709901,-2.91,currentSenChar/mqtt,-2.91
2023-08-02 13:43:16.718769,296.83,acXChar/mqtt,296.83
2023-08-02 13:43:16.726890,304.84,acYChar/mqtt,304.84
2023-08-02 13:43:16.726890,69.31,acZChar/mqtt,69.31
2023-08-02 13:43:16.735420,-4.16,currentSenChar/mqtt,-4.16
2023-08-02 13:43:16.932526,297.06,acXChar/mqtt,297.06
2023-08-02 13:43:16.941112,305.22,acYChar/mqtt,305.22
2023-08-02 13:43:16.949502,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:16.949502,-3.50,currentSenChar/mqtt,-3.5
2023-08-02 13:43:16.958002,296.76,acXChar/mqtt,296.76
2023-08-02 13:43:16.966443,305.01,acYChar/mqtt,305.01
2023-08-02 13:43:16.972587,69.44,acZChar/mqtt,69.44
2023-08-02 13:43:16.972587,-2.81,currentSenChar/mqtt,-2.81
2023-08-02 13:43:17.041829,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:17.052057,304.97,acYChar/mqtt,304.97
2023-08-02 13:43:17.061097,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:17.061097,-3.10,currentSenChar/mqtt,-3.1
2023-08-02 13:43:17.072818,296.93,acXChar/mqtt,296.93
2023-08-02 13:43:17.081644,304.93,acYChar/mqtt,304.93
2023-08-02 13:43:17.081644,69.75,acZChar/mqtt,69.75
2023-08-02 13:43:17.090054,-4.68,currentSenChar/mqtt,-4.68
2023-08-02 13:43:17.098941,297.08,acXChar/mqtt,297.08
2023-08-02 13:43:17.098941,305.03,acYChar/mqtt,305.03
2023-08-02 13:43:17.107383,70.26,acZChar/mqtt,70.26
2023-08-02 13:43:17.115817,-3.94,currentSenChar/mqtt,-3.94
2023-08-02 13:43:17.115817,296.93,acXChar/mqtt,296.93
2023-08-02 13:43:17.125290,304.45,acYChar/mqtt,304.45
2023-08-02 13:43:17.135124,69.86,acZChar/mqtt,69.86
2023-08-02 13:43:17.135124,-2.81,currentSenChar/mqtt,-2.81
2023-08-02 13:43:17.143465,297.04,acXChar/mqtt,297.04
2023-08-02 13:43:17.152229,304.63,acYChar/mqtt,304.63
2023-08-02 13:43:17.161546,69.48,acZChar/mqtt,69.48
2023-08-02 13:43:17.170482,-3.26,currentSenChar/mqtt,-3.26
2023-08-02 13:43:17.247749,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:17.256495,304.93,acYChar/mqtt,304.93
2023-08-02 13:43:17.256495,69.94,acZChar/mqtt,69.94
2023-08-02 13:43:17.264945,-2.12,currentSenChar/mqtt,-2.12
2023-08-02 13:43:17.273992,297.39,acXChar/mqtt,297.39
2023-08-02 13:43:17.282445,305.33,acYChar/mqtt,305.33
2023-08-02 13:43:17.282445,69.71,acZChar/mqtt,69.71
2023-08-02 13:43:17.290864,-3.92,currentSenChar/mqtt,-3.92
2023-08-02 13:43:17.353346,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:17.362189,305.16,acYChar/mqtt,305.16
2023-08-02 13:43:17.370939,69.86,acZChar/mqtt,69.86
2023-08-02 13:43:17.373485,-3.28,currentSenChar/mqtt,-3.28
2023-08-02 13:43:17.387552,297.02,acXChar/mqtt,297.02
2023-08-02 13:43:17.393476,305.20,acYChar/mqtt,305.2
2023-08-02 13:43:17.396260,69.19,acZChar/mqtt,69.19
2023-08-02 13:43:17.407521,-4.45,currentSenChar/mqtt,-4.45
2023-08-02 13:43:17.453186,297.04,acXChar/mqtt,297.04
2023-08-02 13:43:17.461612,304.70,acYChar/mqtt,304.7
2023-08-02 13:43:17.462120,69.90,acZChar/mqtt,69.9
2023-08-02 13:43:17.474336,-3.55,currentSenChar/mqtt,-3.55
2023-08-02 13:43:17.501115,296.81,acXChar/mqtt,296.81
2023-08-02 13:43:17.509506,304.89,acYChar/mqtt,304.89
2023-08-02 13:43:17.518481,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:17.526549,-2.78,currentSenChar/mqtt,-2.78
2023-08-02 13:43:17.552696,297.08,acXChar/mqtt,297.08
2023-08-02 13:43:17.563803,304.42,acYChar/mqtt,304.42
2023-08-02 13:43:17.573743,69.13,acZChar/mqtt,69.13
2023-08-02 13:43:17.573743,-3.34,currentSenChar/mqtt,-3.34
2023-08-02 13:43:17.601462,297.16,acXChar/mqtt,297.16
2023-08-02 13:43:17.610665,305.35,acYChar/mqtt,305.35
2023-08-02 13:43:17.618805,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:17.626812,-3.97,currentSenChar/mqtt,-3.97
2023-08-02 13:43:17.760740,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:17.770710,305.05,acYChar/mqtt,305.05
2023-08-02 13:43:17.775102,70.05,acZChar/mqtt,70.05
2023-08-02 13:43:17.784049,-4.55,currentSenChar/mqtt,-4.55
2023-08-02 13:43:17.785275,297.27,acXChar/mqtt,297.27
2023-08-02 13:43:17.793746,305.22,acYChar/mqtt,305.22
2023-08-02 13:43:17.802182,69.54,acZChar/mqtt,69.54
2023-08-02 13:43:17.810505,-4.29,currentSenChar/mqtt,-4.29
2023-08-02 13:43:17.861979,297.29,acXChar/mqtt,297.29
2023-08-02 13:43:17.873971,305.41,acYChar/mqtt,305.41
2023-08-02 13:43:17.882017,69.46,acZChar/mqtt,69.46
2023-08-02 13:43:17.890395,-2.89,currentSenChar/mqtt,-2.89
2023-08-02 13:43:17.899471,296.87,acXChar/mqtt,296.87
2023-08-02 13:43:17.908418,304.61,acYChar/mqtt,304.61
2023-08-02 13:43:17.917383,69.19,acZChar/mqtt,69.19
2023-08-02 13:43:17.924897,-2.94,currentSenChar/mqtt,-2.94
2023-08-02 13:43:17.932009,297.60,acXChar/mqtt,297.6
2023-08-02 13:43:17.941075,304.95,acYChar/mqtt,304.95
2023-08-02 13:43:17.941075,68.86,acZChar/mqtt,68.86
2023-08-02 13:43:17.949536,-2.68,currentSenChar/mqtt,-2.68
2023-08-02 13:43:17.975162,297.43,acXChar/mqtt,297.43
2023-08-02 13:43:17.983609,305.12,acYChar/mqtt,305.12
2023-08-02 13:43:17.986821,70.17,acZChar/mqtt,70.17
2023-08-02 13:43:17.999986,-3.89,currentSenChar/mqtt,-3.89
2023-08-02 13:43:18.017528,296.62,acXChar/mqtt,296.62
2023-08-02 13:43:18.027430,304.93,acYChar/mqtt,304.93
2023-08-02 13:43:18.036313,69.67,acZChar/mqtt,69.67
2023-08-02 13:43:18.045817,-4.00,currentSenChar/mqtt,-4.0
2023-08-02 13:43:18.269459,297.12,acXChar/mqtt,297.12
2023-08-02 13:43:18.278119,305.05,acYChar/mqtt,305.05
2023-08-02 13:43:18.283766,69.65,acZChar/mqtt,69.65
2023-08-02 13:43:18.289352,-3.76,currentSenChar/mqtt,-3.76
2023-08-02 13:43:18.295289,297.10,acXChar/mqtt,297.1
2023-08-02 13:43:18.300929,304.80,acYChar/mqtt,304.8
2023-08-02 13:43:18.306069,69.42,acZChar/mqtt,69.42
2023-08-02 13:43:18.307175,-2.81,currentSenChar/mqtt,-2.81
2023-08-02 13:43:18.377792,297.00,acXChar/mqtt,297.0
2023-08-02 13:43:18.378966,304.95,acYChar/mqtt,304.95
2023-08-02 13:43:18.387792,69.55,acZChar/mqtt,69.55
2023-08-02 13:43:18.396531,-2.94,currentSenChar/mqtt,-2.94
2023-08-02 13:43:18.404958,297.41,acXChar/mqtt,297.41
2023-08-02 13:43:18.405342,304.99,acYChar/mqtt,304.99
2023-08-02 13:43:18.413898,69.52,acZChar/mqtt,69.52
2023-08-02 13:43:18.422458,-3.18,currentSenChar/mqtt,-3.18
2023-08-02 13:43:18.422458,296.68,acXChar/mqtt,296.68
2023-08-02 13:43:18.431324,304.95,acYChar/mqtt,304.95
2023-08-02 13:43:18.440397,68.96,acZChar/mqtt,68.96
2023-08-02 13:43:18.440397,-3.76,currentSenChar/mqtt,-3.76
2023-08-02 13:43:18.449422,297.14,acXChar/mqtt,297.14
2023-08-02 13:43:18.458391,304.76,acYChar/mqtt,304.76
2023-08-02 13:43:18.458391,69.88,acZChar/mqtt,69.88
2023-08-02 13:43:18.467361,-3.15,currentSenChar/mqtt,-3.15
2023-08-02 13:43:18.475296,297.14,acXChar/mqtt,297.14
2023-08-02 13:43:18.578036,305.05,acYChar/mqtt,305.05
2023-08-02 13:43:18.588351,69.40,acZChar/mqtt,69.4
2023-08-02 13:43:18.596718,-4.50,currentSenChar/mqtt,-4.5
2023-08-02 13:43:18.598741,297.60,acXChar/mqtt,297.6
2023-08-02 13:43:18.609329,305.43,acYChar/mqtt,305.43
2023-08-02 13:43:18.619374,69.86,acZChar/mqtt,69.86
2023-08-02 13:43:18.619374,-4.29,currentSenChar/mqtt,-4.29
2023-08-02 13:43:18.630161,296.95,acXChar/mqtt,296.95
2023-08-02 13:43:18.638076,304.78,acYChar/mqtt,304.78
2023-08-02 13:43:18.648349,69.27,acZChar/mqtt,69.27
2023-08-02 13:43:18.649944,-2.89,currentSenChar/mqtt,-2.89
2023-08-02 13:43:18.660367,296.91,acXChar/mqtt,296.91
2023-08-02 13:43:18.668732,304.47,acYChar/mqtt,304.47
